SDSS,Plate,MJD,Fiber,RA,Dec,umag,gmag,rmag,imag,zmag,Teff,logg,Mass,Type,spec_file,filename,object_name,plate,mjd,fiberid,z,J0410_mag,J0410_err,J0430_mag,J0430_err,iSDSS_mag,iSDSS_err,J0660_mag,J0660_err,rSDSS_mag,rSDSS_err,J0515_mag,J0515_err,zSDSS_mag,zSDSS_err,J0378_mag,J0378_err,gSDSS_mag,gSDSS_err,J0395_mag,J0395_err,uJAVA_mag,uJAVA_err,J0861_mag,J0861_err
021940.25+003207.8,405,51816,632,34.917728,0.53550169,21.46,20.92,20.13,18.7,17.91,6300.0,10.0,,DAM,results_convolution_2/spectra/spec-0405-51816-0632.fits,spec-0405-51816-0632.fits,0405-51813-01,405.0,51816.0,632.0,,21.27109839296883,,21.16898570821825,,18.398906722356408,,19.40829288761457,,19.782130008706524,,20.569933915376215,,17.77054778803963,,21.590086810501283,,20.768267989567622,,21.464079155565507,,21.641426593014224,,17.90084931388059,
021940.25+003207.8,703,52209,582,34.917728,0.53550169,21.46,20.92,20.13,18.7,17.91,6300.0,10.0,,DAM,results_convolution_2/spectra/spec-0703-52209-0582.fits,spec-0703-52209-0582.fits,0703-52206-01,703.0,52209.0,582.0,,20.97255332074653,0.0347660041304329,20.999625867394197,0.0301796859019998,18.55763030224696,0.0022587080768693,19.549154223687783,0.0081760809224902,19.90364976929714,0.0054071537175281,20.5489226659006,0.0167458737186909,17.92591077702604,0.0040619309970923,21.179671051689688,0.1506128405580506,20.696808018297794,0.0080931229520646,21.00576873125143,0.056346927503038,21.28686467682055,0.1233504232999778,18.059035750406743,0.0053161494177963
022013.51-080744.7,668,52162,515,35.056281,-8.1290845,18.11,17.63,17.66,17.79,17.87,10137.0,8.2,0.717,DA,results_convolution_2/spectra/spec-0668-52162-0515.fits,spec-0668-52162-0515.fits,0668-52160-01,668.0,52162.0,515.0,,17.638360147691166,,17.596916626260516,,17.727256236440432,,17.817607801439642,,17.608078294111998,,17.477094168757695,,17.76499092660108,,17.88528270454116,,17.52503899495219,,17.80006931116956,,18.013917506630115,,17.833605866057177,
022036.12+001238.0,2636,54082,412,35.150483,0.21056123,19.89,19.39,19.26,19.23,19.35,7241.0,8.17,0.693,DA,results_convolution_2/spectra/spec-2636-54082-0412.fits,spec-2636-54082-0412.fits,2636-54078-02,2636.0,54082.0,412.0,,19.70244337427496,0.0052729016977612,19.65586017858481,0.0046241659061902,19.438950232571464,0.0026452528198651,19.48476480286603,0.0044473108542047,19.40756094254011,0.0016628901345423,19.46761232893676,0.0037348614476398,19.47068634701281,0.0079554302698885,19.838382314136854,0.0169270144528869,19.54364098347086,0.0015425599175459,19.76877232177996,0.0087397946036299,19.97248039901711,0.0178220304391273,19.547290221651014,0.0100740280695477
022036.12+001238.0,1073,52649,632,35.150495,0.21054566,19.89,19.39,19.26,19.23,19.35,7413.0,7.96,,DA,results_convolution_2/spectra/spec-1073-52649-0632.fits,spec-1073-52649-0632.fits,1073-52645-01,1073.0,52649.0,632.0,,20.038816840274016,,19.90114152182368,,19.129135350973392,,19.280863881446145,,19.241400702510624,,19.50440462459381,,19.00304640020503,,20.34841085847625,,19.66128737733613,,20.12528886600256,,20.46693365904202,,19.063023010014057,
022042.90-002258.4,704,52205,275,35.178758,-0.38289528,20.05,19.98,20.26,20.59,20.97,19929.0,7.77,0.514,DA,results_convolution_2/spectra/spec-0704-52205-0275.fits,spec-0704-52205-0275.fits,0704-52204-01,704.0,52205.0,275.0,,20.186533060723317,0.0225706700304807,20.041531787097192,0.0154852720747303,20.878521342119647,0.0149492408541076,20.72289416268565,0.0207932904804012,20.496993601484498,0.0091155898118284,20.1907469627788,0.0131967863633677,21.32993053758276,0.0614297514621001,20.45622249560602,0.1126903762734255,20.13565942304995,0.0057648245211699,20.246627196350797,0.0397740253011539,20.577560120688908,0.0919732632250961,21.2491747296934,0.0703006295389808
022048.47+004552.2,2637,54504,400,35.201966,0.76450879,21.42,20.93,21.15,21.33,21.35,12966.0,7.97,0.591,DA,results_convolution_2/spectra/spec-2637-54504-0400.fits,spec-2637-54504-0400.fits,2637-54479-01,2637.0,54504.0,400.0,,21.332588665247577,0.0441509653301478,21.223853229394145,0.0350308888148287,21.32546672028285,0.0203247955513381,21.427309865137865,0.0398876039319886,21.066009393569665,0.0115611731439436,20.96805710601229,0.0250459378463652,21.39958861103525,0.0584898179530629,22.274516542857803,0.3383718520521706,21.058473531761088,0.0109326484115042,21.718565168316463,0.0897023639055505,22.59567435833099,0.3997987401340422,21.681952885556846,0.09005821324885
022113.09-004536.4,703,52209,15,35.304555,-0.76010482,19.69,19.22,19.18,19.21,19.26,8583.0,7.85,,DA,results_convolution_2/spectra/spec-0703-52209-0015.fits,spec-0703-52209-0015.fits,0703-52206-01,703.0,52209.0,15.0,,19.808319737855943,0.0131774090597721,19.684204161048363,0.0101702515165533,19.380684471763324,0.0054086378628767,19.437075976618694,0.0088708140746671,19.30665857561508,0.0034749561846345,19.351634941989083,0.006925552872096,19.456019174373417,0.0186517375391655,20.13971568011464,0.0607071011305229,19.486964942819803,0.0031560781472333,19.96109506960868,0.0236401651397611,20.235874983940285,0.0503606398728465,19.604983528556424,0.0251843373075998
022125.37+001710.5,703,52209,634,35.355691,0.2862621,21.41,20.68,20.27,19.53,18.98,6301.0,7.34,,DAM,results_convolution_2/spectra/spec-0703-52209-0634.fits,spec-0703-52209-0634.fits,0703-52206-01,703.0,52209.0,634.0,,21.24428601412792,0.039163357739251,21.10913159116881,0.029514374383286,19.450189688292163,0.0047420539375539,20.141030201924345,0.0126589997691474,20.318299301956067,0.0077653442444576,20.73046589568153,0.0178113172542784,19.04113111082213,0.0107185918968556,21.304819166202144,0.1700734472923095,20.853030593789946,0.0084062967644206,21.410783255571765,0.0701058219414635,21.52410601720896,0.1294535499951494,19.12696315851448,0.0134560425708899
022212.96-001250.3,2635,54114,188,35.554016,-0.21397282,21.95,21.55,21.59,21.43,21.55,9779.0,8.72,1.028,DA,results_convolution_2/spectra/spec-2635-54114-0188.fits,spec-2635-54114-0188.fits,2635-54111-02,2635.0,54114.0,188.0,,21.55621602818741,,21.351039154323125,,21.41054378985488,,21.57033138960295,,21.479049715395934,,21.343731140657788,,21.454817466966112,,21.619744461931568,,21.35702510533805,,21.632699825027167,,21.85187555552674,,21.748662675908555,
022213.28+002707.2,406,51817,431,35.555333,0.45198623,0.0,0.0,0.0,0.0,0.0,49901.0,7.44,,DA:M,results_convolution_2/spectra/spec-0406-51817-0431.fits,spec-0406-51817-0431.fits,0406-51817-02,406.0,51817.0,431.0,,19.59693637868661,,19.702645534844656,,20.27009374859974,,20.37034742780872,,20.230304622570124,,19.98404806878886,,20.09442101304445,,19.59047551810577,,19.81732849915893,,19.576019929875564,,19.728501221878552,,20.27226166591459,
022213.28+002707.2,406,51869,424,35.555333,0.45198623,0.0,0.0,0.0,0.0,0.0,55385.0,5.2,,DA:M,results_convolution_2/spectra/spec-0406-51869-0424.fits,spec-0406-51869-0424.fits,0406-51861-01,406.0,51869.0,424.0,,20.26269726718862,,20.284728526990754,,19.88786060723836,,19.94587341663281,,20.014762405807765,,20.22100726750917,,20.10318621040296,,20.29473854937934,,20.19823860725992,,20.25114446598021,,20.43127281642405,,20.16152614443857,
022213.28+002707.2,406,51876,437,35.555333,0.45198623,0.0,0.0,0.0,0.0,0.0,47235.0,7.88,,DA:M,results_convolution_2/spectra/spec-0406-51876-0437.fits,spec-0406-51876-0437.fits,0406-51872-01,406.0,51876.0,437.0,,19.634318275773246,0.0123987759578858,19.73909860581545,0.0118255912422748,20.583531437205856,0.012675985198959,20.588866694371312,0.0224390843870206,20.44632600588887,0.0084265418135208,20.077916783746524,0.0140620309879332,20.605791576014347,0.0366553504402436,19.615031410633076,0.0457902288232133,19.88314010192054,0.0047911380953311,19.55236484598669,0.0186131391146157,19.74341647386677,0.0371805020162869,20.62948108778459,0.0463580824521444
022213.28+002707.2,406,51900,432,35.555333,0.45198623,0.0,0.0,0.0,0.0,0.0,47682.0,7.34,,DA:M,results_convolution_2/spectra/spec-0406-51900-0432.fits,spec-0406-51900-0432.fits,0406-51899-01,406.0,51900.0,432.0,,19.56810484705273,0.0106416468540029,19.67905271612522,0.0104026176927158,20.454784883809573,0.0132102039310443,20.455799037892525,0.0195297448909363,20.315114435020316,0.0072758755490194,20.01623250887417,0.0123931078604291,20.45081892808863,0.0398265919525484,19.481711805826244,0.0362329038451854,19.81820629303112,0.0041916011575942,19.466704372892472,0.0153894162858091,19.631902362014092,0.0297108300981764,20.523688824163607,0.0509409802610976
022259.08+002424.7,2635,54114,499,35.746147,0.4068473,22.26,21.28,21.33,21.43,21.23,8981.0,7.47,0.381,DA,results_convolution_2/spectra/spec-2635-54114-0499.fits,spec-2635-54114-0499.fits,2635-54111-02,2635.0,54114.0,499.0,,21.25655872570004,0.0353152609314403,21.20462268559508,0.0298425270246349,21.62798869749235,0.0298244540270869,21.50713804882482,0.0379540044766968,21.321906498644505,0.0134447297817673,21.08487304362243,0.023127298776183,22.231141592145043,0.1606578826376785,21.334683775040908,0.1157006030591425,21.162039875485853,0.0101192167039498,21.455093401550226,0.0667125782361631,21.41778853478917,0.1191032657793343,22.399233079044016,0.2143730538314764
022315.13+005000.2,2635,54114,450,35.813032,0.8333921,21.87,21.16,20.86,20.79,20.59,6549.0,7.41,,DA:,results_convolution_2/spectra/spec-2635-54114-0450.fits,spec-2635-54114-0450.fits,2635-54111-02,2635.0,54114.0,450.0,,21.36847108933282,,21.21708146694977,,20.83394647169269,,20.93708114845564,,20.90848188130179,,20.981955293015325,,20.89128871692305,,21.356807911909065,,21.07107666166302,,21.59958607227035,,21.691936213385382,,20.785582735127285,
022320.42-010226.8,2635,54114,140,35.835075,-1.0407809,21.5,21.37,21.22,21.2,22.04,8511.0,8.24,0.739,DA,results_convolution_2/spectra/spec-2635-54114-0140.fits,spec-2635-54114-0140.fits,2635-54111-02,2635.0,54114.0,140.0,,21.42356019559156,0.054706598879791,21.42980117828683,0.0445638714291214,21.257191169974668,0.0217723157223648,21.36041325736391,0.0379542191686092,21.242467086833265,0.0138153148670266,21.23853369771883,0.0294281905585104,21.17872683776337,0.0594663363625798,21.796650241260004,0.2555198056093715,21.33921248296709,0.0141001922078923,21.61568690574729,0.1094154067552808,21.84083363930808,0.2160399860389378,21.157982831614586,0.068309538939922
022420.36+002602.0,2637,54504,466,36.084848,0.43388521,22.03,21.55,21.8,22.04,22.2,13404.0,7.88,0.547,DA,results_convolution_2/spectra/spec-2637-54504-0466.fits,spec-2637-54504-0466.fits,2637-54479-01,2637.0,54504.0,466.0,,22.573972870352517,,22.365281359269623,,24.26826749386017,,24.69535848146719,,23.31942719869556,,22.4618756875115,,22.89798851595028,,22.67948907625269,,22.40025685268987,,22.716784190558464,,22.88675739376388,,22.681408658356496,
022426.97-091823.5,668,52162,27,36.112368,-9.3065387,20.1,19.79,19.77,19.79,19.67,8511.0,9.21,1.242,DA,results_convolution_2/spectra/spec-0668-52162-0027.fits,spec-0668-52162-0027.fits,0668-52160-01,668.0,52162.0,27.0,,19.892056299907143,0.027673271030609,19.92086303420202,0.0226372252208517,19.787653603751643,0.0070754135643637,19.888565733878814,0.0150838016077754,19.75857847877341,0.0054663335191098,19.754150249382583,0.014503250264325,19.707718730356284,0.0197176259141535,20.32983497937452,0.1384622035183897,19.81823523028681,0.006960098271189,20.045978700494167,0.0514808576436132,20.40741126653527,0.1090835295210919,19.823204023885587,0.0256112487710192
022436.80+005814.3,704,52205,442,36.153337,0.97064234,20.89,20.46,20.01,19.27,18.82,6302.0,6.55,,DAM,results_convolution_2/spectra/spec-0704-52205-0442.fits,spec-0704-52205-0442.fits,0704-52204-01,704.0,52205.0,442.0,,20.58157490063353,0.0265868066463921,20.59500355501151,0.0217926527686559,19.262176879836566,0.004584101864767,19.854936892461843,0.0106513153312525,20.035185385093136,0.0060214518609496,20.47138413835423,0.0157597449663885,18.86419773996402,0.0099300455302245,20.76214233815296,0.1253070588820149,20.473973103433927,0.0068305087527777,20.870993209343617,0.0599578261276945,20.926675711523067,0.1224104120274937,18.9682884381777,0.0128041877114886
022446.68-000734.4,2637,54504,131,36.194512,-0.12620866,21.25,20.96,20.99,21.26,20.67,11200.0,8.54,0.931,DA,results_convolution_2/spectra/spec-2637-54504-0131.fits,spec-2637-54504-0131.fits,2637-54479-01,2637.0,54504.0,131.0,,22.234390485512485,0.1164849847211659,22.069085624963627,0.0785435450136819,22.03254666072961,0.0289952861952707,22.191201603925897,0.0626538837619455,22.02558326708816,0.0220268566973372,21.78609203081385,0.0438405914130645,22.661491222578697,0.1458828507632207,22.796282123262777,0.8042012668128413,21.95326484448929,0.0235952210883886,22.410175392977912,0.2326323160667071,22.59701321286905,0.6872502294456728,22.76077872084941,0.1954789175255301
022503.03+005456.3,406,51869,531,36.262621,0.91563181,21.37,20.55,19.65,18.35,17.47,6300.0,10.0,,DCM,results_convolution_2/spectra/spec-0406-51869-0531.fits,spec-0406-51869-0531.fits,0406-51861-01,406.0,51869.0,531.0,,21.194251738532465,0.0353446461250471,21.03180862196752,0.0269818259711199,18.20927050160848,0.0018656929344798,19.343230188776893,0.0074602726931848,19.68248160368855,0.0039936456708105,20.35147644119956,0.0140099565590997,17.492411499427156,0.0029891844847647,21.68281360699381,0.1954586231264414,20.55479824325005,0.0065426933869345,21.42088266288622,0.067068854897327,21.765271490916252,0.1521687351856275,17.665271005764772,0.0040616335738299
022522.31+004619.9,2637,54504,542,36.342953,0.77220123,21.73,21.36,21.37,21.46,20.82,9545.0,8.52,0.917,DA,results_convolution_2/spectra/spec-2637-54504-0542.fits,spec-2637-54504-0542.fits,2637-54479-01,2637.0,54504.0,542.0,,21.890166314189777,0.0596562015417783,21.80226406808408,0.0491960588141404,23.02034140398647,0.0731695801960814,22.464733157166428,0.0866192913206817,22.0545622986998,0.0242444261694196,21.63137330606225,0.0386221910862416,,,21.97321597859804,0.2066716869612174,21.720436210306865,0.0166882944828012,21.98401434178475,0.0908406651681205,22.085649715830407,0.2061192103676361,24.8358062566435,1.0434613562971502
022530.96-090414.9,2067,53738,261,36.379004,-9.070793,19.87,19.5,19.58,19.73,19.92,14911.0,5.48,,DA,results_convolution_2/spectra/spec-2067-53738-0261.fits,spec-2067-53738-0261.fits,2067-53733-01,2067.0,53738.0,261.0,,21.080285516983047,0.0367442554162858,20.80105444310828,0.0244619509847063,19.88109422593616,0.0078558576163361,20.072187949849628,0.0138008001953462,19.88786860746722,0.0047933077024939,20.015967007317293,0.0118651172803441,19.86445747791918,0.0235250045056527,22.09827221013466,0.3374920183200823,20.300102355232237,0.0059046166167843,21.32794636786152,0.0774815754575071,22.006124300233985,0.2302150483217731,20.02806637258299,0.032727530117446
022530.97-090414.8,454,51908,181,36.379022,-9.0707799,19.87,19.5,19.58,19.73,19.92,10853.0,8.23,0.736,DA,results_convolution_2/spectra/spec-0454-51908-0181.fits,spec-0454-51908-0181.fits,0454-51902-01,454.0,51908.0,181.0,,19.60267283921906,0.0127025958994286,19.509673199276584,0.009645821608755,19.709405896504187,0.0058009382987533,19.77525036656441,0.0099442542783701,19.530225082484527,0.0033502598218214,19.366521733609225,0.0065827507613659,19.82117654639743,0.0172271755632089,19.802025148254963,0.053390820961721,19.44103934799248,0.0030594706215541,19.86746818665141,0.0264198292434411,19.943222116676488,0.0551263184286829,19.887878538147568,0.0224747083321414
022538.35-072554.8,2067,53738,325,36.409804,-7.4319,20.08,20.19,20.58,20.71,20.72,24694.0,7.91,0.589,DA,results_convolution_2/spectra/spec-2067-53738-0325.fits,spec-2067-53738-0325.fits,2067-53733-01,2067.0,53738.0,325.0,,20.32237651723361,0.0118300085633749,20.27412348874505,0.0098905578380514,22.27770647075311,0.0305010419783682,21.224992552356262,0.0210132859141038,20.866818451621235,0.0064675923630717,20.352509766920623,0.0089889631207831,,,20.39508446298087,0.0590759335960104,20.31544747230688,0.0035733409503588,20.42917409807688,0.0213164546176056,20.5371560835949,0.0393823806026158,,
022541.70-084606.6,2067,53738,237,36.423751,-8.768497,20.71,20.37,20.4,20.49,20.54,8717.0,7.59,0.42,DA,results_convolution_2/spectra/spec-2067-53738-0237.fits,spec-2067-53738-0237.fits,2067-53733-01,2067.0,53738.0,237.0,,20.698701207738075,0.0164374824814623,20.60936536250828,0.0126299869885206,20.711080796965184,0.0091371399713115,20.68054535192801,0.0140672116661465,20.506785717041417,0.0048596067357284,20.43374447656469,0.0091732422625274,20.872288464173813,0.0260150788439061,21.04309890525025,0.0796116329715725,20.501626315896694,0.0040704011880263,20.910788418315427,0.0330781505195853,21.134594472612346,0.0690890105234567,20.92937446746678,0.0335557441944591
022559.95-093752.6,454,51908,249,36.499787,-9.6312666,20.26,19.21,19.17,19.21,19.21,8178.0,5.11,,DAH,results_convolution_2/spectra/spec-0454-51908-0249.fits,spec-0454-51908-0249.fits,0454-51902-01,454.0,51908.0,249.0,,19.40079680380007,0.0117205978039036,19.33063629062935,0.0089836890428716,19.35112214023507,0.0046845781448853,19.29875941966549,0.0073425805750588,19.23114659060337,0.0043059206188456,19.178378633727554,0.0060656949023474,19.46437530084122,0.0146323248683312,19.957342700784643,0.0710582427251678,19.236562695654637,0.0027948061209208,19.638389087936297,0.0239876294378315,20.02106995983629,0.0594890760874099,19.50371034940695,0.0182076111858226
022623.81-002313.1,406,52238,71,36.599219,-0.38696912,20.87,19.8,19.89,20.1,20.09,8727.0,5.07,,DAH,results_convolution_2/spectra/spec-0406-52238-0071.fits,spec-0406-52238-0071.fits,0406-52236-01,406.0,52238.0,71.0,,19.955154669365637,0.0182586483448656,19.864173876132845,0.0157170684256036,20.0176379870996,0.0065705843621663,19.99528958797807,0.0132937244560441,19.895310753693003,0.0051013211124742,19.783559553461902,0.0127677480768759,20.017261608031667,0.0173403776935169,20.42123775093696,0.0744872643338321,19.801438754867554,0.0053768620160508,20.21184701645911,0.0316662048892433,20.52115802979328,0.0693169023206421,20.091198937087604,0.0233609961024756
022759.67-093604.5,2067,53738,207,36.998628,-9.601246,20.47,19.68,19.0,18.01,17.41,6300.0,10.0,,DAM,results_convolution_2/spectra/spec-2067-53738-0207.fits,spec-2067-53738-0207.fits,2067-53733-01,2067.0,53738.0,207.0,,20.27045905100785,,20.132382005284025,,17.9516853128464,,18.68268198723188,,19.00483605991034,,19.59383024934672,,17.436347036820216,,20.81105064934413,,19.747281420095767,,20.61797458370713,,20.961583647636537,,17.559630309281026,
